2025-09-20 16:00:53.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-20T13:00:53.670383"}
2025-09-20 16:07:54.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | iteration=7 | total_duration_s=60.04 | webhook_duration_ms=37.01
2025-09-20 16:07:54.f | DEBUG    | _billing_loop             | [LOOP] Iteration 8 starting | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | current_minute=7 | waiting_60s=true
2025-09-20 16:08:54.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | iteration=8 | minute=8 | conversation_id=2f51cb14-306b-498d-be37-efe1deef93e7
2025-09-20 16:08:54.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_8_1758373734984 | url=http://localhost:3000/api/billing/voice-minute | minute=8 | attempt=8
2025-09-20 16:08:54.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_8_1758373734984 | data={"correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "minute": 8, "timestamp": "2025-09-20T13:08:54.984259"}
2025-09-20 16:08:54.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_8_1758373734984 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_8_1758373734984"}
2025-09-20 16:08:55.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_8_1758373734984", "status": 200, "latency_ms": 59.144020080566406, "minute": 8, "response_size": 211}
2025-09-20 16:08:55.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_8_1758373734984 | data={"status": "warning", "creditsRemaining": 2, "minuteBilled": 8, "totalMinutesBilled": 8, "attemptId": "1598f8e1-be6c-475c-a76d-9412a5ce9994", "shouldTerminate": false, "message": "Low credits warning: 2 minute(s) remaining"}
2025-09-20 16:08:55.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:webhook_success | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:08:55.044387", "request_id": "req_8_1758373734984", "minute": 8, "latency_ms": 59.144020080566406, "response": {"status": "warning", "creditsRemaining": 2, "minuteBilled": 8, "totalMinutesBilled": 8, "attemptId": "1598f8e1-be6c-475c-a76d-9412a5ce9994", "shouldTerminate": false, "message": "Low credits warning: 2 minute(s) remaining"}}
2025-09-20 16:08:55.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | {"minute": 8, "success": true, "latency_ms": 60.36996841430664, "iteration": 8}
2025-09-20 16:08:55.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_8_1758373735044", "minute": 8, "status": "warning", "credits_remaining": 2, "should_terminate": false, "message": "Low credits warning: 2 minute(s) remaining", "grace_period": null}
2025-09-20 16:08:55.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:status_update | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:08:55.044708", "response_id": "resp_8_1758373735044", "minute": 8, "status": "warning", "credits_remaining": 2, "should_terminate": false, "message": "Low credits warning: 2 minute(s) remaining", "grace_period": null}
2025-09-20 16:08:55.f | WARNING  | _handle_billing_response  | [RESPONSE] Low credits warning | response_id=resp_8_1758373735044 | credits_remaining=2 | message=Low credits warning: 2 minute(s) remaining
2025-09-20 16:08:55.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | iteration=8 | total_duration_s=60.06 | webhook_duration_ms=60.37
2025-09-20 16:08:55.f | DEBUG    | _billing_loop             | [LOOP] Iteration 9 starting | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | current_minute=8 | waiting_60s=true
2025-09-20 16:09:55.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | iteration=9 | minute=9 | conversation_id=2f51cb14-306b-498d-be37-efe1deef93e7
2025-09-20 16:09:55.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_9_1758373795048 | url=http://localhost:3000/api/billing/voice-minute | minute=9 | attempt=9
2025-09-20 16:09:55.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_9_1758373795048 | data={"correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "minute": 9, "timestamp": "2025-09-20T13:09:55.048660"}
2025-09-20 16:09:55.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_9_1758373795048 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_9_1758373795048"}
2025-09-20 16:09:55.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_9_1758373795048", "status": 200, "latency_ms": 34.73377227783203, "minute": 9, "response_size": 211}
2025-09-20 16:09:55.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_9_1758373795048 | data={"status": "warning", "creditsRemaining": 1, "minuteBilled": 9, "totalMinutesBilled": 9, "attemptId": "1598f8e1-be6c-475c-a76d-9412a5ce9994", "shouldTerminate": false, "message": "Low credits warning: 1 minute(s) remaining"}
2025-09-20 16:09:55.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:webhook_success | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:09:55.084446", "request_id": "req_9_1758373795048", "minute": 9, "latency_ms": 34.73377227783203, "response": {"status": "warning", "creditsRemaining": 1, "minuteBilled": 9, "totalMinutesBilled": 9, "attemptId": "1598f8e1-be6c-475c-a76d-9412a5ce9994", "shouldTerminate": false, "message": "Low credits warning: 1 minute(s) remaining"}}
2025-09-20 16:09:55.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | {"minute": 9, "success": true, "latency_ms": 36.1788272857666, "iteration": 9}
2025-09-20 16:09:55.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_9_1758373795084", "minute": 9, "status": "warning", "credits_remaining": 1, "should_terminate": false, "message": "Low credits warning: 1 minute(s) remaining", "grace_period": null}
2025-09-20 16:09:55.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:status_update | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:09:55.085019", "response_id": "resp_9_1758373795084", "minute": 9, "status": "warning", "credits_remaining": 1, "should_terminate": false, "message": "Low credits warning: 1 minute(s) remaining", "grace_period": null}
2025-09-20 16:09:55.f | WARNING  | _handle_billing_response  | [RESPONSE] Low credits warning | response_id=resp_9_1758373795084 | credits_remaining=1 | message=Low credits warning: 1 minute(s) remaining
2025-09-20 16:09:55.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | iteration=9 | total_duration_s=60.04 | webhook_duration_ms=36.18
2025-09-20 16:09:55.f | DEBUG    | _billing_loop             | [LOOP] Iteration 10 starting | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | current_minute=9 | waiting_60s=true
2025-09-20 16:10:18.f | INFO     | cleanup                   | [CLEANUP] Starting | cleanup_id=cleanup_1758373818476 | conversation_id=2f51cb14-306b-498d-be37-efe1deef93e7 | state=active
2025-09-20 16:10:18.f | INFO     | _stop_billing             | [STOP] Initiating | stop_id=stop_1758373818477 | conversation_id=2f51cb14-306b-498d-be37-efe1deef93e7 | reason=cleanup | minutes_billed=9
2025-09-20 16:10:18.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=2f51cb14-306b-498d-be37-efe1deef93e7 | from=active | to=stopping | reason=stop_requested: cleanup
2025-09-20 16:10:18.f | DEBUG    | _stop_billing             | [STOP] Cancelling task | stop_id=stop_1758373818477 | task_name=billing_loop_2f51cb14-306b-498d-be37-efe1deef93e7
2025-09-20 16:10:18.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:state_transition | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:10:18.478044", "from": "active", "to": "stopping", "reason": "stop_requested: cleanup"}
2025-09-20 16:10:18.f | INFO     | _billing_loop             | [LOOP] Cancelled | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | total_iterations=10 | minutes_billed=9
2025-09-20 16:10:18.f | INFO     | _billing_loop             | [LOOP] Ended | loop_id=2f51cb14-306b-498d-be37-efe1deef93e7_1758373254 | total_iterations=10 | total_minutes=9 | final_state=stopping
2025-09-20 16:10:18.f | DEBUG    | _stop_billing             | [STOP] Task cancelled | stop_id=stop_1758373818477 | task_name=billing_loop_2f51cb14-306b-498d-be37-efe1deef93e7
2025-09-20 16:10:18.f | INFO     | _stop_billing             | [STOP] Session duration | {"stop_id": "stop_1758373818477", "total_seconds": 563.780965, "billed_minutes": 9, "calculated_minutes": 10, "needs_final_billing": true}
2025-09-20 16:10:18.f | INFO     | _stop_billing             | [STOP] Billing partial minute | stop_id=stop_1758373818477 | minute=10
2025-09-20 16:10:18.f | INFO     | _send_final_webhook       | [FINAL] Sending final webhook | final_id=final_1758373818478 | final_minute=10 | previous_minutes=9
2025-09-20 16:10:18.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_10_1758373818478 | url=http://localhost:3000/api/billing/voice-minute | minute=10 | attempt=10
2025-09-20 16:10:18.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_10_1758373818478 | data={"correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "minute": 10, "timestamp": "2025-09-20T13:10:18.478443"}
2025-09-20 16:10:18.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_10_1758373818478 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_10_1758373818478"}
2025-09-20 16:10:18.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_10_1758373818478", "status": 200, "latency_ms": 24.90711212158203, "minute": 10, "response_size": 236}
2025-09-20 16:10:18.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_10_1758373818478 | data={"status": "terminate", "creditsRemaining": 0, "minuteBilled": 10, "totalMinutesBilled": 10, "attemptId": "1598f8e1-be6c-475c-a76d-9412a5ce9994", "shouldTerminate": true, "message": "Last credit used - conversation will end", "gracePeriodSeconds": 60}
2025-09-20 16:10:18.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:webhook_success | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:10:18.503598", "request_id": "req_10_1758373818478", "minute": 10, "latency_ms": 24.90711212158203, "response": {"status": "terminate", "creditsRemaining": 0, "minuteBilled": 10, "totalMinutesBilled": 10, "attemptId": "1598f8e1-be6c-475c-a76d-9412a5ce9994", "shouldTerminate": true, "message": "Last credit used - conversation will end", "gracePeriodSeconds": 60}}
2025-09-20 16:10:18.f | INFO     | _send_final_webhook       | [FINAL] Final webhook complete | final_id=final_1758373818478 | success=True
2025-09-20 16:10:18.f | INFO     | _stop_billing             | [STOP] Final metrics | stop_id=stop_1758373818477 | {"webhook_attempts": 10, "webhook_successes": 10, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 35.76312065124512, "min_latency_ms": 22.996902465820312, "max_latency_ms": 59.144020080566406, "last_webhook_time": "2025-09-20T13:10:18.503429", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-20T13:00:54.697285"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-20T13:00:54.697335"}, {"from": "active", "to": "stopping", "reason": "stop_requested: cleanup", "timestamp": "2025-09-20T13:10:18.478044"}]}
2025-09-20 16:10:18.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=2f51cb14-306b-498d-be37-efe1deef93e7 | from=stopping | to=stopped | reason=stop_completed: cleanup
2025-09-20 16:10:18.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:stopped | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:10:18.504073", "stop_id": "stop_1758373818477", "reason": "cleanup", "total_minutes": 10, "metrics": {"webhook_attempts": 10, "webhook_successes": 10, "webhook_failures": 0, "success_rate": 100.0, "avg_latency_ms": 35.76312065124512, "min_latency_ms": 22.996902465820312, "max_latency_ms": 59.144020080566406, "last_webhook_time": "2025-09-20T13:10:18.503429", "state_transitions": [{"from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received", "timestamp": "2025-09-20T13:00:54.697285"}, {"from": "waiting_for_audio", "to": "active", "reason": "billing_started", "timestamp": "2025-09-20T13:00:54.697335"}, {"from": "active", "to": "stopping", "reason": "stop_requested: cleanup", "timestamp": "2025-09-20T13:10:18.478044"}, {"from": "stopping", "to": "stopped", "reason": "stop_completed: cleanup", "timestamp": "2025-09-20T13:10:18.504022"}]}}
2025-09-20 16:10:18.f | INFO     | cleanup                   | [CLEANUP] Complete | cleanup_id=cleanup_1758373818476 | final_state=stopped
2025-09-20 16:10:18.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:2f51cb14-306b-498d-be37-efe1deef93e7:billing:state_transition | data={"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "timestamp": "2025-09-20T13:10:18.504022", "from": "stopping", "to": "stopped", "reason": "stop_completed: cleanup"}
2025-09-21 00:03:37.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-20T21:03:37.636425"}
2025-09-21 00:03:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:processor_initialized | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:03:37.636425", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle"}
2025-09-21 00:03:37.f | INFO     | process_frame             | [AUDIO] First audio frame received | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | correlation_token=transcript-1758402217369-rq608s2g1 | will_start_billing=True
2025-09-21 00:03:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:first_audio_received | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:03:37.692928", "direction": "DOWNSTREAM"}
2025-09-21 00:03:37.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | from=idle | to=waiting_for_audio | reason=first_audio_received
2025-09-21 00:03:37.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | from=waiting_for_audio | to=active | reason=billing_started
2025-09-21 00:03:37.f | INFO     | _start_billing            | [START] Starting billing timer | {"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "start_time": "2025-09-20T21:03:37.693150", "backend_url": "http://localhost:3000"}
2025-09-21 00:03:37.f | DEBUG    | _start_billing            | [START] Created billing task | task_name=billing_loop_5bbec813-4889-4aea-9cdc-e58e92774dfe | task_id=5803532416
2025-09-21 00:03:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:started | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:03:37.693227", "start_time": "2025-09-20T21:03:37.693150", "backend_url": "http://localhost:3000"}
2025-09-21 00:03:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:state_transition | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:03:37.693068", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-21 00:03:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:state_transition | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:03:37.693119", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
2025-09-21 00:03:37.f | INFO     | _billing_loop             | [LOOP] Started | loop_id=5bbec813-4889-4aea-9cdc-e58e92774dfe_1758402217 | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe
2025-09-21 00:03:37.f | DEBUG    | _billing_loop             | [LOOP] Iteration 1 starting | loop_id=5bbec813-4889-4aea-9cdc-e58e92774dfe_1758402217 | current_minute=0 | waiting_60s=true
2025-09-21 00:04:33.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-20T21:04:33.666835"}
2025-09-21 00:04:33.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:14c7af04-2ab9-497f-bb19-45f373c6310a:billing:processor_initialized | data={"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "timestamp": "2025-09-20T21:04:33.666835", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle"}
2025-09-21 00:04:33.f | INFO     | process_frame             | [AUDIO] First audio frame received | conversation_id=14c7af04-2ab9-497f-bb19-45f373c6310a | correlation_token=transcript-1758402273412-73gyu8nit | will_start_billing=True
2025-09-21 00:04:33.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:14c7af04-2ab9-497f-bb19-45f373c6310a:billing:first_audio_received | data={"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "timestamp": "2025-09-20T21:04:33.727860", "direction": "DOWNSTREAM"}
2025-09-21 00:04:33.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=14c7af04-2ab9-497f-bb19-45f373c6310a | from=idle | to=waiting_for_audio | reason=first_audio_received
2025-09-21 00:04:33.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=14c7af04-2ab9-497f-bb19-45f373c6310a | from=waiting_for_audio | to=active | reason=billing_started
2025-09-21 00:04:33.f | INFO     | _start_billing            | [START] Starting billing timer | {"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "start_time": "2025-09-20T21:04:33.728207", "backend_url": "http://localhost:3000"}
2025-09-21 00:04:33.f | DEBUG    | _start_billing            | [START] Created billing task | task_name=billing_loop_14c7af04-2ab9-497f-bb19-45f373c6310a | task_id=5864104256
2025-09-21 00:04:33.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:14c7af04-2ab9-497f-bb19-45f373c6310a:billing:started | data={"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "timestamp": "2025-09-20T21:04:33.728291", "start_time": "2025-09-20T21:04:33.728207", "backend_url": "http://localhost:3000"}
2025-09-21 00:04:33.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:14c7af04-2ab9-497f-bb19-45f373c6310a:billing:state_transition | data={"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "timestamp": "2025-09-20T21:04:33.728111", "from": "idle", "to": "waiting_for_audio", "reason": "first_audio_received"}
2025-09-21 00:04:33.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:14c7af04-2ab9-497f-bb19-45f373c6310a:billing:state_transition | data={"conversation_id": "14c7af04-2ab9-497f-bb19-45f373c6310a", "correlation_token": "transcript-1758402273412-73gyu8nit", "timestamp": "2025-09-20T21:04:33.728164", "from": "waiting_for_audio", "to": "active", "reason": "billing_started"}
2025-09-21 00:04:33.f | INFO     | _billing_loop             | [LOOP] Started | loop_id=14c7af04-2ab9-497f-bb19-45f373c6310a_1758402273 | conversation_id=14c7af04-2ab9-497f-bb19-45f373c6310a
2025-09-21 00:04:33.f | DEBUG    | _billing_loop             | [LOOP] Iteration 1 starting | loop_id=14c7af04-2ab9-497f-bb19-45f373c6310a_1758402273 | current_minute=0 | waiting_60s=true
2025-09-21 00:04:37.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=5bbec813-4889-4aea-9cdc-e58e92774dfe_1758402217 | iteration=1 | minute=1 | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe
2025-09-21 00:04:37.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_1_1758402277694 | url=http://localhost:3000/api/billing/voice-minute | minute=1 | attempt=1
2025-09-21 00:04:37.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_1_1758402277694 | data={"correlation_token": "transcript-1758402217369-rq608s2g1", "conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "minute": 1, "timestamp": "2025-09-20T21:04:37.694803"}
2025-09-21 00:04:37.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_1_1758402277694 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_1_1758402277694"}
2025-09-21 00:04:37.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_1_1758402277694", "status": 200, "latency_ms": 25.20608901977539, "minute": 1, "response_size": 160}
2025-09-21 00:04:37.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_1_1758402277694 | data={"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}
2025-09-21 00:04:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:webhook_success | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:04:37.720278", "request_id": "req_1_1758402277694", "minute": 1, "latency_ms": 25.20608901977539, "response": {"status": "error", "creditsRemaining": 0, "minuteBilled": 1, "totalMinutesBilled": 0, "shouldTerminate": true, "message": "Invalid correlation token - session not found"}}
2025-09-21 00:04:37.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=5bbec813-4889-4aea-9cdc-e58e92774dfe_1758402217 | {"minute": 1, "success": true, "latency_ms": 25.6960391998291, "iteration": 1}
2025-09-21 00:04:37.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_1_1758402277720", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-21 00:04:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:status_update | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:04:37.720683", "response_id": "resp_1_1758402277720", "minute": 1, "status": "error", "credits_remaining": 0, "should_terminate": true, "message": "Invalid correlation token - session not found", "grace_period": null}
2025-09-21 00:04:37.f | WARNING  | _handle_billing_response  | [TERMINATION] Requested | response_id=resp_1_1758402277720 | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | reason=Invalid correlation token - session not found | grace_period=Nones
2025-09-21 00:04:37.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | from=active | to=stopping | reason=termination_requested
2025-09-21 00:04:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:terminated | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:04:37.720844", "reason": "insufficient_credits", "minutes_used": 1, "final_message": "Invalid correlation token - session not found"}
2025-09-21 00:04:37.f | INFO     | _stop_billing             | [STOP] Initiating | stop_id=stop_1758402277720 | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | reason=insufficient_credits | minutes_billed=1
2025-09-21 00:04:37.f | INFO     | _transition_state         | [STATE] Transition | conversation_id=5bbec813-4889-4aea-9cdc-e58e92774dfe | from=stopping | to=stopping | reason=stop_requested: insufficient_credits
2025-09-21 00:04:37.f | DEBUG    | _stop_billing             | [STOP] Cancelling task | stop_id=stop_1758402277720 | task_name=billing_loop_5bbec813-4889-4aea-9cdc-e58e92774dfe
2025-09-21 00:04:37.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:5bbec813-4889-4aea-9cdc-e58e92774dfe:billing:state_transition | data={"conversation_id": "5bbec813-4889-4aea-9cdc-e58e92774dfe", "correlation_token": "transcript-1758402217369-rq608s2g1", "timestamp": "2025-09-20T21:04:37.720806", "from": "active", "to": "stopping", "reason": "termination_requested"}
